board_size,epsilon,trial_number,steps,reward_for_white_player,reward_for_black_player
4,black,58,69,0,0
4,black,59,39,0,0
4,black,60,40,0,0
4,black,61,61,0,0
4,black,62,56,0,0
4,black,63,59,0,0
4,black,64,51,0,0
4,black,65,64,0,0
4,black,66,75,0,0
4,black,67,39,0,0
4,black,68,26,0,0
4,black,69,21,0,0
4,black,70,28,0,0
4,black,71,52,0,0
4,black,72,71,0,0
4,black,73,36,0,0
4,black,74,41,0,0
4,black,75,71,0,0
4,black,76,27,0,0
4,black,77,62,0,0
4,black,78,70,0,0
4,black,79,32,0,0
4,black,80,35,0,0
4,black,81,50,0,0
4,black,82,25,0,0
4,black,83,63,0,0
4,black,84,37,0,0
4,black,85,35,0,0
4,black,86,28,0,0
4,black,87,62,0,0
4,black,88,32,0,0
4,black,89,54,0,0
4,black,90,44,0,0
4,black,91,44,0,0
4,black,92,33,0,0
4,black,93,34,0,0
4,black,94,42,0,0
4,black,95,47,0,0
4,black,96,51,0,0
4,black,97,43,0,0
4,black,98,35,0,0
4,black,99,67,0,0
5,white,0,89,0,0
5,white,1,96,0,0
5,white,2,77,0,0
5,white,3,104,0,0
5,white,4,75,0,0
5,white,5,55,0,0
5,white,6,82,0,0
5,white,7,105,0,0
5,white,8,85,0,0
5,white,9,68,0,0
5,white,10,72,0,0
5,white,11,100,0,0
5,white,12,95,0,0
5,white,13,72,0,0
5,white,14,48,0,0
5,white,15,64,0,0
5,white,16,81,0,0
5,white,17,54,0,0
5,white,18,76,0,0
5,white,19,50,0,0
5,white,20,100,0,0
5,white,21,90,0,0
5,white,22,65,0,0
5,white,23,69,0,0
5,white,24,46,0,0
5,white,25,60,0,0
5,white,26,54,0,0
5,white,27,84,0,0
5,white,28,105,0,0
5,white,29,95,0,0
5,white,30,72,0,0
5,white,31,77,0,0
5,white,32,63,0,0
5,white,33,78,0,0
5,white,34,60,0,0
5,white,35,66,0,0
5,white,36,72,0,0
5,white,37,55,0,0
5,white,38,96,0,0
5,white,39,79,0,0
5,white,40,105,0,0
5,white,41,100,0,0
5,white,42,56,0,0
5,white,43,106,0,0
5,white,44,60,0,0
5,white,45,55,0,0
5,white,46,51,0,0
5,white,47,102,0,0
5,white,48,72,0,0
5,white,49,87,0,0
5,white,50,45,0,0
5,white,51,54,0,0
5,white,52,61,0,0
5,white,53,71,0,0
5,white,54,61,0,0
5,white,55,65,0,0
5,white,56,98,0,0
5,white,57,92,0,0
5,white,58,86,0,0
5,white,59,65,0,0
5,white,60,65,0,0
5,white,61,58,0,0
5,white,62,86,0,0
5,white,63,56,0,0
5,white,64,90,0,0
5,white,65,86,0,0
5,white,66,92,0,0
5,white,67,87,0,0
5,white,68,110,0,0
5,white,69,91,0,0
5,white,70,92,0,0
5,white,71,90,0,0
5,white,72,90,0,0
5,white,73,60,0,0
5,white,74,107,0,0
