board_size,mcts_expansion_depth,mcts_expansion_epsilon,mcts_iterations,rollout_runs,trial_number,steps,reward_for_white_player,reward_for_black_player,knowledge_graph_nodes,knowledge_graph_total_rollouts
4,1,1.0,3,16,51,45,17,0,6210,2223568
4,1,1.0,3,16,52,35,17,0,6315,2255712
4,1,1.0,3,16,53,41,17,0,6438,2299216
4,1,1.0,3,16,54,43,17,0,6567,2346880
4,1,1.0,3,16,55,51,17,0,6720,2413152
4,1,1.0,3,16,56,41,17,0,6843,2456704
4,1,1.0,3,16,57,37,17,0,6953,2492528
4,1,1.0,3,16,58,29,17,0,7040,2514992
4,1,1.0,3,16,59,49,17,0,7187,2576432
4,1,1.0,3,16,60,33,17,0,7286,2605200
4,1,1.0,3,16,61,43,17,0,7415,2652880
4,1,1.0,3,16,62,47,17,0,7556,2709520
4,1,1.0,3,16,63,24,0,0,7628,2725280
4,1,1.0,3,16,64,31,17,0,7721,2750784
4,1,1.0,3,16,65,45,17,0,7856,2802912
4,1,1.0,3,16,66,31,17,0,7949,2828480
4,1,1.0,3,16,67,39,17,0,8066,2868032
4,1,1.0,3,16,68,27,17,0,8146,2887664
4,1,1.0,3,16,69,49,0,0,8292,2949104
4,1,1.0,3,16,70,43,17,0,8421,2996944
4,1,1.0,3,16,71,43,17,0,8549,3044784
4,1,1.0,3,16,72,45,17,0,8684,3097008
4,1,1.0,3,16,73,53,17,0,8843,3168544
4,1,1.0,3,16,74,43,0,0,8972,3216336
4,1,1.0,3,16,75,34,0,0,9073,3246800
4,1,1.0,3,16,76,53,17,0,9232,3318576
4,1,1.0,3,16,77,48,0,0,9375,3377680
4,1,1.0,3,16,78,57,17,0,9546,3460176
4,1,1.0,3,16,79,45,17,0,9681,3512432
4,1,1.0,3,16,80,45,17,0,9815,3564656
4,1,1.0,3,16,81,27,17,0,9896,3584368
4,1,1.0,3,16,82,33,17,0,9995,3613184
4,1,1.0,3,16,83,27,17,0,10076,3632848
4,1,1.0,3,16,84,39,17,0,10193,3672576
4,1,1.0,3,16,85,38,0,0,10307,3710400
4,1,1.0,3,16,86,29,17,0,10394,3732992
4,1,1.0,3,16,87,38,0,17,10508,3770928
4,1,1.0,3,16,88,45,17,0,10642,3823008
4,1,1.0,3,16,89,39,17,0,10759,3862544
4,1,1.0,3,16,90,49,17,0,10905,3924016
4,1,1.0,3,16,91,34,0,0,11007,3954448
4,1,1.0,3,16,92,45,17,0,11142,4006608
4,1,1.0,3,16,93,41,17,0,11265,4050320
4,1,1.0,3,16,94,47,17,0,11405,4106976
4,1,1.0,3,16,95,49,17,0,11551,4168576
4,1,1.0,3,16,96,41,17,0,11674,4212240
4,1,1.0,3,16,97,41,17,0,11797,4255872
4,1,1.0,3,16,98,41,17,0,11920,4299456
4,1,1.0,3,16,99,26,0,0,11998,4317856
